Global_Frame_ID,Object_ID,Centroid_X,Centroid_Y,Size_Pixels,Size_um2
5,30,533,469,796,81.5104
5,31,246,180,714,73.1136
5,32,1239,620,818,83.7632
5,33,409,478,610,62.464000000000006
5,34,875,144,806,82.5344
5,35,1221,617,873,89.3952
5,36,899,122,746,76.3904
5,37,714,506,813,83.2512
5,38,402,438,756,77.4144
5,39,184,567,3286,336.4864
5,40,422,191,664,67.9936
5,41,391,197,841,86.11840000000001
5,42,258,206,691,70.75840000000001
5,43,468,501,801,82.0224
5,44,688,115,650,66.56
5,45,601,393,811,83.0464
5,46,928,428,780,79.872
5,47,856,293,577,59.0848
5,48,714,215,594,60.8256
5,49,381,360,561,57.446400000000004
5,50,873,318,722,73.9328
5,51,467,527,527,53.964800000000004
5,52,257,146,679,69.5296
5,53,489,517,618,63.2832
5,54,515,299,795,81.408
5,55,524,535,524,53.6576
5,56,281,305,750,76.8
5,57,240,142,759,77.72160000000001
5,58,915,141,484,49.561600000000006
5,59,751,355,565,57.856
5,60,954,338,755,77.312
5,61,716,423,971,99.4304
5,62,650,390,664,67.9936
5,63,437,153,939,96.15360000000001
5,64,992,403,672,68.81280000000001
5,65,969,527,726,74.3424
5,66,768,525,1028,105.2672
5,67,815,586,665,68.096
5,68,565,393,1161,118.88640000000001
5,69,442,75,785,80.384
5,70,646,486,835,85.504
5,71,204,150,770,78.848
5,72,723,454,955,97.792
5,73,766,158,825,84.48
5,74,802,595,699,71.5776
5,75,312,505,558,57.1392
5,76,921,241,751,76.9024
5,77,817,284,831,85.09440000000001
5,78,750,557,548,56.1152
5,79,870,113,671,68.7104
5,80,400,384,988,101.1712
5,81,472,544,634,64.9216
5,82,350,113,538,55.0912
5,83,912,537,602,61.644800000000004
5,84,373,456,521,53.3504
6,0,301,663,139,14.233600000000001
6,1,1108,178,2432,249.0368
6,2,571,436,649,66.4576
6,3,716,510,837,85.70880000000001
6,4,363,418,673,68.9152
6,5,322,474,714,73.1136
6,6,820,141,895,91.64800000000001
6,7,477,548,598,61.235200000000006
6,8,263,299,768,78.64320000000001
6,9,714,252,817,83.66080000000001
6,10,678,198,848,86.8352
6,11,706,138,661,67.6864
6,12,811,239,625,64.0
6,13,899,83,809,82.8416
6,14,599,391,837,85.70880000000001
6,15,1246,673,695,71.168
6,16,419,412,667,68.30080000000001
6,17,376,691,97,9.9328
6,18,540,557,911,93.2864
6,19,811,175,755,77.312
6,20,105,328,187,19.1488
6,21,496,317,600,61.440000000000005
6,22,293,448,882,90.3168
6,23,362,77,873,89.3952
6,24,468,502,796,81.5104
6,25,588,431,725,74.24000000000001
6,26,960,535,693,70.9632
6,27,754,254,819,83.8656
6,28,693,152,957,97.99680000000001
6,29,835,313,640,65.536
6,30,285,118,733,75.0592
6,31,989,482,1455,148.99200000000002
6,32,183,572,2613,267.57120000000003
6,33,419,343,831,85.09440000000001
6,34,312,266,582,59.5968
6,35,533,467,784,80.2816
6,36,114,233,177,18.1248
6,37,410,478,551,56.4224
6,38,869,111,636,65.1264
6,39,975,51,209,21.401600000000002
6,40,295,473,549,56.217600000000004
6,41,403,439,717,73.4208
6,42,744,556,553,56.6272
6,43,816,585,658,67.3792
6,44,428,196,647,66.25280000000001
6,45,391,197,849,86.9376
6,46,712,210,539,55.1936
6,47,258,206,690,70.656
6,48,461,449,776,79.4624
6,49,915,144,476,48.7424
6,50,686,115,629,64.4096
6,51,291,496,875,89.60000000000001
6,52,931,434,765,78.336
6,53,240,511,160,16.384
6,54,839,92,830,84.992
6,55,282,297,693,70.9632
6,56,707,185,595,60.928000000000004
6,57,382,357,565,57.856
6,58,417,447,713,73.0112
6,59,873,317,708,72.4992
6,60,258,146,580,59.392
6,61,840,125,638,65.33120000000001
6,62,374,285,559,57.241600000000005
6,63,489,516,643,65.84320000000001
6,64,516,305,759,77.72160000000001
6,65,189,483,736,75.3664
6,66,198,613,983,100.6592
6,67,875,145,831,85.09440000000001
6,68,242,135,828,84.7872
6,69,752,352,567,58.0608
6,70,962,334,724,74.1376
6,71,856,207,850,87.04
6,72,721,422,951,97.3824
6,73,643,453,636,65.1264
6,74,436,154,963,98.61120000000001
6,75,998,400,650,66.56
6,76,929,515,877,89.8048
6,77,796,699,163,16.691200000000002
6,78,764,523,1026,105.06240000000001
6,79,558,392,1100,112.64
6,80,646,483,842,86.22080000000001
6,81,204,148,762,78.0288
6,82,704,408,707,72.3968
6,83,767,159,793,81.20320000000001
6,84,802,594,690,70.656
6,85,312,505,554,56.729600000000005
6,86,914,239,753,77.1072
6,87,817,285,823,84.2752
6,88,898,122,733,75.0592
6,89,905,163,629,64.4096
6,90,398,384,963,98.61120000000001
6,91,621,95,126,12.9024
6,92,471,531,551,56.4224
6,93,351,114,524,53.6576
6,94,908,540,604,61.8496
6,95,373,458,663,67.8912
7,0,301,663,141,14.438400000000001
7,1,1108,178,2526,258.6624
7,2,105,328,183,18.7392
7,3,1000,485,2755,282.112
7,4,114,233,168,17.203200000000002
7,5,975,51,204,20.8896
7,6,181,566,3914,400.7936
7,7,796,702,156,15.974400000000001
7,8,621,95,129,13.2096
8,0,105,328,182,18.6368
8,1,998,479,3483,356.6592
8,2,114,233,170,17.408
8,3,177,561,4268,437.0432
8,4,1109,178,2434,249.2416
9,0,301,663,132,13.5168
9,1,1108,178,2538,259.8912
9,2,105,328,184,18.8416
9,3,993,482,2623,268.59520000000003
9,4,114,233,170,17.408
10,0,1108,178,2574,263.5776
10,1,995,485,2794,286.10560000000004
10,2,114,233,176,18.0224
11,0,301,663,131,13.4144
11,1,1109,178,2505,256.512
11,2,105,328,187,19.1488
11,3,996,482,2568,262.96320000000003
11,4,114,233,174,17.817600000000002
11,5,181,551,3114,318.8736
12,0,1109,178,2463,252.21120000000002
12,1,996,480,2520,258.048
12,2,105,328,185,18.944000000000003
12,3,114,233,175,17.92
12,4,181,555,3670,375.808
13,0,105,328,182,18.6368
13,1,995,482,2576,263.7824
13,2,114,233,174,17.817600000000002
14,0,996,482,2391,244.8384
14,1,114,233,173,17.7152
15,0,993,484,2248,230.1952
15,1,114,233,174,17.817600000000002
16,0,994,481,2187,223.9488
16,1,114,233,173,17.7152
17,0,301,663,135,13.824
17,1,993,482,2221,227.43040000000002
17,2,105,328,184,18.8416
17,3,114,233,171,17.5104
18,0,105,328,183,18.7392
18,1,114,233,171,17.5104
18,2,407,597,190,19.456
18,3,994,491,1499,153.4976
18,4,301,663,134,13.7216
19,0,105,328,184,18.8416
19,1,114,233,174,17.817600000000002
19,2,407,597,192,19.660800000000002
19,3,511,669,124,12.697600000000001
19,4,174,549,2593,265.52320000000003
19,5,301,663,134,13.7216
19,6,796,702,155,15.872
19,7,992,489,1643,168.2432
20,0,105,328,183,18.7392
20,1,622,95,124,12.697600000000001
20,2,993,486,1910,195.584
20,3,114,233,174,17.817600000000002
20,4,407,597,190,19.456
20,5,182,547,2458,251.69920000000002
20,6,301,663,135,13.824
20,7,796,702,157,16.076800000000002
21,0,995,485,2443,250.16320000000002
21,1,105,328,182,18.6368
21,2,114,233,176,18.0224
21,3,178,551,2463,252.21120000000002
21,4,301,663,137,14.0288
22,0,997,486,2427,248.5248
22,1,177,558,3152,322.76480000000004
23,0,999,484,2684,274.8416
23,1,178,560,3365,344.576
24,0,1003,478,2398,245.5552
24,1,181,556,2567,262.86080000000004
25,0,1003,479,2659,272.2816
25,1,181,557,2864,293.2736
26,0,1000,479,2090,214.01600000000002
26,1,183,555,2878,294.7072
27,0,1001,480,2191,224.35840000000002
27,1,183,553,2921,299.1104
28,0,1001,480,2061,211.0464
28,1,181,552,2559,262.0416
29,0,1001,479,2211,226.40640000000002
29,1,183,554,2801,286.8224
30,0,1001,475,1654,169.36960000000002
30,1,182,550,2030,207.872
31,0,1001,477,1789,183.1936
31,1,183,547,1883,192.8192
32,0,1001,477,1610,164.864
32,1,183,548,1803,184.62720000000002
33,0,1002,478,1578,161.5872
33,1,182,549,1640,167.936
34,0,1001,477,1460,149.50400000000002
34,1,182,550,1677,171.72480000000002
34,2,883,340,1076,110.1824
