Global_Frame_ID,Object_ID,Centroid_X,Centroid_Y,Size_Pixels,Size_um2
4,0,784,268,2416,247.3984
4,1,997,488,2911,298.0864
4,2,621,482,4603,471.34720000000004
4,3,181,558,5335,546.304
4,4,670,187,993,101.6832
4,5,946,340,865,88.57600000000001
4,6,714,378,3844,393.6256
4,7,436,151,1350,138.24
4,8,200,155,985,100.864
4,9,789,149,2251,230.50240000000002
5,0,781,262,1924,197.01760000000002
5,1,720,372,3455,353.79200000000003
5,2,992,483,3410,349.184
5,3,178,555,6147,629.4528
5,4,434,148,1855,189.952
5,5,200,158,1303,133.4272
5,6,790,164,2336,239.2064
6,0,179,551,6561,671.8464
6,1,780,251,1890,193.536
6,2,615,490,3756,384.61440000000005
6,3,200,164,1781,182.3744
6,4,794,148,2605,266.752
7,0,990,490,4647,475.8528
7,1,180,548,7129,730.0096000000001
7,2,775,260,2607,266.9568
7,3,615,497,3740,382.976
7,4,198,160,1893,193.8432
7,5,793,140,2450,250.88000000000002
8,0,771,257,1746,178.7904
8,1,992,486,5731,586.8544
8,2,258,359,4039,413.59360000000004
8,3,619,502,4228,432.9472
8,4,198,161,2226,227.94240000000002
9,0,637,392,2716,278.1184
9,1,993,487,5217,534.2208
9,2,766,256,1978,202.5472
9,3,800,144,2671,273.5104
10,0,805,142,2264,231.83360000000002
10,1,994,485,4206,430.69440000000003
10,2,185,559,6482,663.7568
10,3,262,329,2173,222.51520000000002
10,4,772,245,1108,113.45920000000001
10,5,914,78,915,93.696
10,6,638,387,3244,332.1856
10,7,701,395,3109,318.3616
10,8,926,212,917,93.9008
11,0,919,206,918,94.0032
11,1,803,146,2292,234.70080000000002
11,2,672,207,1004,102.8096
11,3,917,78,906,92.7744
11,4,1221,667,868,88.8832
11,5,263,331,2302,235.72480000000002
11,6,999,478,3850,394.24
11,7,1257,608,910,93.184
11,8,896,119,937,95.9488
11,9,191,558,6536,669.2864000000001
11,10,928,143,712,72.9088
11,11,809,97,942,96.4608
11,12,1262,676,981,100.4544
11,13,1009,324,782,80.0768
11,14,768,244,1079,110.48960000000001
11,15,436,153,1185,121.34400000000001
11,16,1052,359,791,80.9984
11,17,636,382,2850,291.84000000000003
11,18,705,389,2608,267.05920000000003
12,0,999,480,3458,354.0992
12,1,262,330,2085,213.50400000000002
13,0,997,483,3558,364.3392
13,1,263,330,2212,226.5088
13,2,774,264,3359,343.96160000000003
13,3,636,377,3252,333.0048
14,0,995,480,4216,431.71840000000003
14,1,507,296,2771,283.7504
14,2,267,329,2694,275.86560000000003
14,3,775,263,3215,329.216
15,0,803,136,2427,248.5248
15,1,505,295,2575,263.68
15,2,774,269,4375,448.0
15,3,708,386,2331,238.6944
15,4,627,472,3903,399.66720000000004
16,0,802,139,1587,162.5088
16,1,937,76,860,88.06400000000001
16,2,506,295,3124,319.8976
16,3,777,267,3046,311.91040000000004
16,4,642,374,4000,409.6
16,5,618,492,2195,224.768
17,0,803,140,1804,184.7296
17,1,939,75,871,89.19040000000001
17,2,877,82,926,94.8224
17,3,712,387,2268,232.2432
17,4,508,294,2673,273.71520000000004
17,5,778,265,3264,334.2336
17,6,622,379,3951,404.5824
17,7,720,384,3653,374.0672
18,0,806,140,2234,228.76160000000002
18,1,668,186,877,89.8048
18,2,940,75,882,90.3168
18,3,769,257,1502,153.8048
18,4,874,82,989,101.2736
18,5,507,294,2951,302.18240000000003
18,6,990,493,2026,207.4624
18,7,630,383,3528,361.2672
19,0,808,141,2257,231.1168
19,1,502,293,2472,253.1328
19,2,987,493,1725,176.64000000000001
20,0,942,75,870,89.08800000000001
20,1,188,544,6428,658.2272
20,2,502,294,2466,252.5184
21,0,944,75,876,89.7024
21,1,1161,608,881,90.2144
21,2,830,370,4730,484.35200000000003
21,3,989,487,2646,270.9504
21,4,436,153,1194,122.2656
21,5,856,83,957,97.99680000000001
21,6,790,421,1036,106.08640000000001
21,7,182,546,4830,494.59200000000004
22,0,797,140,1406,143.9744
22,1,777,253,2381,243.8144
22,2,628,389,4003,409.90720000000005
22,3,176,562,5291,541.7984
22,4,527,382,2164,221.5936
22,5,502,295,2772,283.8528
22,6,815,364,5500,563.2
22,7,994,488,3748,383.7952
23,0,794,139,1186,121.44640000000001
23,1,945,76,915,93.696
23,2,988,483,4783,489.7792
23,3,179,558,5663,579.8912
23,4,436,153,1298,132.9152
23,5,835,368,3312,339.1488
24,0,636,388,3076,314.98240000000004
24,1,1001,480,3534,361.8816
24,2,184,551,4671,478.3104
24,3,437,153,1307,133.8368
24,4,624,505,3489,357.27360000000004
25,0,946,77,892,91.3408
25,1,996,483,3654,374.1696
25,2,184,558,5260,538.624
25,3,540,400,2442,250.0608
25,4,437,153,1169,119.7056
25,5,828,362,3096,317.03040000000004
26,0,946,78,890,91.13600000000001
26,1,636,395,3333,341.29920000000004
26,2,997,479,2810,287.744
26,3,186,555,4544,465.3056
26,4,502,299,2585,264.704
26,5,437,153,1274,130.4576
27,0,946,78,900,92.16000000000001
27,1,999,482,3290,336.896
27,2,186,556,4572,468.1728
27,3,538,395,2930,300.03200000000004
27,4,327,408,4728,484.1472
27,5,640,386,3448,353.0752
27,6,438,153,1217,124.6208
28,0,951,372,1633,167.2192
28,1,998,481,3166,324.1984
28,2,634,518,2671,273.5104
28,3,186,554,4803,491.8272
28,4,537,394,2889,295.8336
28,5,504,300,2833,290.0992
28,6,437,152,1275,130.56
28,7,664,381,4332,443.59680000000003
29,0,948,80,955,97.792
29,1,1000,481,2817,288.4608
29,2,652,384,3495,357.88800000000003
29,3,187,559,5107,522.9568
29,4,819,91,951,97.3824
29,5,438,153,1205,123.39200000000001
30,0,948,81,971,99.4304
30,1,187,550,3824,391.5776
30,2,552,394,2280,233.472
30,3,1000,478,2177,222.9248
30,4,816,92,939,96.15360000000001
30,5,1077,617,839,85.9136
30,6,436,153,1404,143.7696
31,0,778,258,2200,225.28
31,1,950,81,956,97.8944
31,2,897,368,782,80.0768
31,3,1002,481,2526,258.6624
31,4,765,266,3025,309.76
31,5,883,117,852,87.2448
31,6,995,446,894,91.54560000000001
31,7,540,389,2580,264.192
31,8,882,356,2562,262.34880000000004
31,9,809,94,937,95.9488
31,10,1070,618,879,90.0096
31,11,184,554,3197,327.37280000000004
31,12,437,154,1275,130.56
31,13,980,433,699,71.5776
32,0,632,365,3744,383.3856
32,1,767,255,2008,205.6192
32,2,1001,483,2639,270.2336
33,0,641,391,3017,308.9408
33,1,772,262,2095,214.52800000000002
33,2,1001,481,2244,229.78560000000002
33,3,510,286,2162,221.3888
33,4,187,546,2751,281.7024
33,5,877,330,3728,381.7472
34,0,1001,482,2513,257.3312
34,1,629,480,5060,518.144
34,2,524,389,1189,121.7536
34,3,878,332,2879,294.8096
34,4,785,376,3644,373.1456
34,5,187,544,3074,314.7776
34,6,805,149,2332,238.79680000000002
35,0,1000,482,2416,247.3984
35,1,809,147,2227,228.0448
36,0,997,484,2606,266.8544
36,1,630,447,4994,511.3856
36,2,809,149,1714,175.5136
37,0,992,481,2263,231.7312
37,1,183,551,2910,297.98400000000004
37,2,807,144,2462,252.1088
38,0,991,480,1965,201.216
38,1,180,552,2651,271.4624
39,0,498,286,1743,178.4832
39,1,747,393,2243,229.6832
39,2,764,282,3184,326.0416
39,3,989,485,2494,255.3856
39,4,182,556,3134,320.9216
40,0,940,63,927,94.9248
40,1,989,486,2673,273.71520000000004
40,2,184,557,3335,341.504
40,3,500,290,1595,163.328
41,0,933,59,921,94.3104
41,1,990,483,2474,253.3376
41,2,180,551,2775,284.16
41,3,498,289,1452,148.6848
42,0,924,56,903,92.4672
42,1,991,483,2767,283.3408
42,2,179,554,2754,282.00960000000003
42,3,496,287,1582,161.9968
42,4,766,425,1993,204.0832
43,0,992,483,2742,280.7808
43,1,178,552,2597,265.9328
43,2,340,388,2967,303.8208
43,3,496,288,1675,171.52
43,4,624,490,4705,481.79200000000003
43,5,681,391,5207,533.1968
44,0,765,273,2898,296.7552
44,1,995,486,3205,328.192
44,2,340,385,2647,271.0528
44,3,497,289,1785,182.78400000000002
44,4,180,551,2432,249.0368
45,0,683,391,4471,457.8304
45,1,994,499,4062,415.9488
45,2,757,287,3821,391.2704
45,3,337,385,2224,227.73760000000001
45,4,502,288,1823,186.67520000000002
45,5,624,492,3210,328.704
45,6,183,550,2879,294.8096
46,0,763,276,3273,335.15520000000004
46,1,995,501,4083,418.0992
46,2,499,287,1599,163.73760000000001
46,3,679,383,3500,358.40000000000003
46,4,185,554,3273,335.15520000000004
47,0,664,384,4315,441.856
47,1,763,275,3174,325.0176
47,2,995,498,3522,360.6528
47,3,496,289,2074,212.3776
47,4,783,351,2556,261.7344
47,5,184,548,2723,278.8352
48,0,750,289,3101,317.54240000000004
48,1,995,502,3480,356.35200000000003
48,2,501,293,2161,221.28640000000001
48,3,262,321,1437,147.1488
48,4,772,261,2933,300.3392
48,5,658,378,3377,345.8048
48,6,184,548,2839,290.71360000000004
49,0,265,326,1979,202.64960000000002
49,1,776,255,3118,319.2832
49,2,184,551,3111,318.5664
50,0,268,326,1962,200.9088
50,1,774,245,3475,355.84000000000003
50,2,185,547,2616,267.8784
50,3,801,143,2855,292.35200000000003
51,0,801,148,2885,295.42400000000004
51,1,187,545,2563,262.45120000000003
52,0,806,146,3163,323.8912
52,1,872,487,4012,410.8288
52,2,998,484,3801,389.2224
52,3,187,551,3428,351.0272
52,4,437,146,1968,201.5232
52,5,680,217,2665,272.896
52,6,339,390,3204,328.0896
52,7,778,273,2498,255.79520000000002
52,8,258,334,2795,286.208
53,0,871,479,3459,354.20160000000004
53,1,998,484,3248,332.59520000000003
53,2,773,264,3412,349.3888
53,3,436,147,1873,191.79520000000002
53,4,335,384,3163,323.8912
53,5,261,332,2749,281.49760000000003
53,6,803,145,2941,301.15840000000003
53,7,187,550,2967,303.8208
54,0,775,265,3260,333.824
54,1,190,551,3851,394.3424
54,2,437,153,1987,203.46880000000002
54,3,339,386,2650,271.36
54,4,272,330,1860,190.464
54,5,667,377,2912,298.1888
54,6,801,146,3037,310.9888
55,0,267,332,1918,196.4032
55,1,882,486,4545,465.408
55,2,754,266,1983,203.0592
55,3,190,555,4156,425.5744
55,4,343,387,2638,270.13120000000004
55,5,696,386,3461,354.4064
56,0,858,489,4789,490.39360000000005
56,1,996,488,2915,298.49600000000004
56,2,187,560,4399,450.4576
56,3,343,383,2878,294.7072
57,0,857,503,4155,425.47200000000004
57,1,995,491,2961,303.20640000000003
57,2,184,563,4677,478.9248
57,3,339,384,2582,264.3968
57,4,801,146,3643,373.0432
58,0,994,490,2747,281.2928
58,1,182,560,4360,446.464
59,0,995,491,2294,234.90560000000002
59,1,180,558,4274,437.6576
59,2,801,143,3489,357.27360000000004
60,0,804,150,3021,309.35040000000004
60,1,994,491,2584,264.6016
60,2,344,397,2121,217.1904
60,3,703,379,2311,236.6464
60,4,183,552,2572,263.37280000000004
61,0,996,483,2926,299.6224
61,1,347,392,1732,177.35680000000002
61,2,186,543,2411,246.8864
61,3,804,144,4078,417.5872
62,0,1102,519,1082,110.7968
62,1,708,378,2893,296.2432
62,2,995,484,3087,316.10880000000003
62,3,343,386,1898,194.3552
62,4,436,152,2177,222.9248
62,5,186,543,2510,257.024
62,6,803,148,3848,394.03520000000003
63,0,997,484,3110,318.464
63,1,1105,518,1058,108.3392
63,2,344,384,2055,210.43200000000002
63,3,705,382,2947,301.7728
63,4,438,150,1668,170.8032
63,5,187,546,3066,313.95840000000004
63,6,802,139,3431,351.3344
64,0,998,484,3147,322.25280000000004
64,1,884,102,766,78.4384
64,2,1109,517,1066,109.1584
64,3,624,496,4139,423.83360000000005
64,4,343,387,2251,230.50240000000002
64,5,701,386,2193,224.56320000000002
64,6,436,152,2010,205.824
64,7,186,544,2576,263.7824
64,8,794,160,2605,266.752
65,0,997,485,3012,308.4288
65,1,184,544,2693,275.76320000000004
65,2,336,386,3268,334.64320000000004
65,3,702,388,1995,204.288
65,4,798,147,3008,308.0192
66,0,997,483,2607,266.9568
66,1,183,544,2751,281.7024
66,2,325,382,3293,337.20320000000004
66,3,701,384,2000,204.8
66,4,796,148,2195,224.768
67,0,995,482,2540,260.096
67,1,332,384,4047,414.4128
67,2,700,389,1872,191.6928
67,3,753,403,3079,315.2896
67,4,641,382,1831,187.4944
67,5,186,545,2919,298.9056
68,0,800,146,2347,240.33280000000002
68,1,994,480,2410,246.78400000000002
68,2,184,548,3094,316.8256
68,3,700,396,1827,187.0848
68,4,749,403,2526,258.6624
68,5,637,381,1685,172.544
69,0,993,479,2524,258.4576
69,1,517,290,2792,285.9008
69,2,702,395,2236,228.96640000000002
69,3,430,154,2829,289.68960000000004
69,4,187,544,2874,294.2976
70,0,993,480,2704,276.88960000000003
70,1,765,263,3346,342.6304
70,2,625,487,4809,492.44160000000005
70,3,351,399,4135,423.42400000000004
70,4,433,155,2670,273.408
70,5,753,406,2611,267.3664
71,0,993,479,2808,287.5392
71,1,626,487,4791,490.5984
71,2,423,157,2186,223.84640000000002
71,3,706,409,4053,415.0272
71,4,188,545,2962,303.3088
72,0,992,479,2961,303.20640000000003
72,1,187,544,2994,306.5856
72,2,799,146,2897,296.6528
73,0,796,157,3121,319.5904
73,1,983,477,4258,436.0192
73,2,187,544,3296,337.5104
74,0,791,164,2900,296.96000000000004
74,1,983,478,4719,483.22560000000004
74,2,194,177,2888,295.7312
74,3,186,548,3346,342.6304
75,0,990,481,3564,364.9536
75,1,195,173,3129,320.4096
75,2,184,549,3371,345.1904
75,3,493,273,3250,332.8
75,4,804,143,2905,297.47200000000004
76,0,804,148,2987,305.8688
76,1,843,254,1822,186.5728
76,2,994,480,2937,300.7488
76,3,195,173,3241,331.8784
76,4,184,548,3252,333.0048
77,0,799,148,2985,305.664
77,1,994,480,2708,277.29920000000004
77,2,714,389,1453,148.7872
77,3,184,549,2934,300.4416
77,4,799,342,1538,157.49120000000002
78,0,995,482,2531,259.1744
78,1,195,167,1909,195.48160000000001
78,2,184,546,2706,277.0944
78,3,503,300,2446,250.4704
78,4,351,373,1048,107.3152
79,0,998,485,2575,263.68
79,1,771,267,3019,309.1456
79,2,201,159,1227,125.6448
79,3,184,547,2880,294.91200000000003
79,4,801,162,4958,507.6992
80,0,997,486,2810,287.744
80,1,197,159,1839,188.3136
80,2,186,546,3131,320.6144
80,3,499,304,2919,298.9056
80,4,802,143,2434,249.2416
80,5,435,153,2555,261.632
81,0,995,483,2650,271.36
81,1,187,544,2928,299.8272
81,2,800,143,2363,241.9712
82,0,996,483,2697,276.1728
82,1,185,545,2649,271.2576
83,0,996,482,2574,263.5776
83,1,186,544,2617,267.9808
83,2,501,297,2272,232.6528
83,3,799,145,2648,271.15520000000004
84,0,464,385,16901,1730.6624000000002
84,1,994,481,2773,283.9552
84,2,186,543,2559,262.0416
84,3,504,299,2145,219.64800000000002
84,4,710,389,1696,173.6704
84,5,800,152,3353,343.34720000000004
85,0,467,396,19426,1989.2224
85,1,994,480,2815,288.25600000000003
85,2,708,385,1394,142.7456
85,3,187,542,2560,262.144
85,4,801,151,3159,323.4816
86,0,470,404,19443,1990.9632000000001
86,1,998,482,2678,274.22720000000004
86,2,207,457,2650,271.36
86,3,194,173,2763,282.9312
86,4,711,387,1414,144.7936
86,5,186,542,2684,274.8416
87,0,998,480,2480,253.952
87,1,194,170,2799,286.61760000000004
87,2,708,388,1337,136.9088
87,3,338,381,3585,367.10400000000004
87,4,663,350,1413,144.6912
87,5,184,545,2764,283.03360000000004
88,0,194,171,2495,255.488
88,1,997,478,2271,232.55040000000002
88,2,707,390,1494,152.9856
88,3,185,542,2939,300.9536
89,0,196,172,2032,208.07680000000002
89,1,933,417,2629,269.2096
89,2,995,477,2171,222.31040000000002
89,3,707,392,1411,144.4864
89,4,189,539,2786,285.2864
89,5,435,152,3146,322.1504
90,0,197,169,1791,183.3984
90,1,940,425,3169,324.5056
90,2,996,477,2195,224.768
90,3,705,397,1758,180.0192
91,0,309,468,2346,240.2304
91,1,200,171,1249,127.89760000000001
91,2,996,478,2196,224.87040000000002
91,3,704,394,1537,157.3888
91,4,427,155,2467,252.6208
91,5,183,553,3395,347.648
91,6,767,263,1757,179.9168
92,0,200,171,1424,145.8176
92,1,993,474,2403,246.0672
92,2,704,397,1917,196.3008
92,3,186,550,3396,347.7504
92,4,426,153,2314,236.95360000000002
92,5,769,262,1923,196.9152
93,0,994,475,2619,268.1856
93,1,710,405,2900,296.96000000000004
93,2,427,147,2507,256.71680000000003
93,3,317,454,3364,344.47360000000003
93,4,183,558,3473,355.6352
93,5,193,165,2140,219.13600000000002
93,6,771,265,2279,233.36960000000002
94,0,995,476,2376,243.3024
94,1,707,401,2123,217.39520000000002
94,2,185,555,3552,363.7248
94,3,428,146,2420,247.80800000000002
94,4,315,465,2769,283.54560000000004
94,5,770,263,2523,258.3552
94,6,192,164,2418,247.60320000000002
95,0,800,161,2476,253.54240000000001
95,1,997,480,2446,250.4704
95,2,432,150,2711,277.6064
95,3,709,402,2069,211.8656
95,4,771,266,2463,252.21120000000002
95,5,183,555,3256,333.4144
95,6,191,162,2287,234.18880000000001
96,0,299,485,2815,288.25600000000003
96,1,801,154,2586,264.8064
96,2,998,479,2868,293.6832
96,3,183,556,3262,334.0288
96,4,709,402,1954,200.08960000000002
96,5,430,146,2640,270.336
97,0,800,154,2550,261.12
97,1,998,478,2780,284.672
97,2,182,555,2804,287.12960000000004
97,3,706,400,1708,174.8992
97,4,429,151,2257,231.1168
97,5,508,302,2912,298.1888
98,0,792,172,1747,178.89280000000002
98,1,1000,477,2241,229.47840000000002
98,2,754,404,1303,133.4272
98,3,182,555,2763,282.9312
98,4,705,406,2231,228.45440000000002
98,5,428,154,1890,193.536
98,6,500,294,3180,325.632
98,7,767,265,2346,240.2304
99,0,790,168,1792,183.5008
99,1,999,477,2533,259.3792
99,2,704,407,2732,279.7568
99,3,429,154,2015,206.336
99,4,883,283,2438,249.65120000000002
99,5,181,565,3006,307.81440000000003
100,0,796,154,2400,245.76000000000002
100,1,1003,482,2630,269.312
100,2,706,406,2549,261.0176
100,3,183,558,3171,324.7104
100,4,885,283,2049,209.8176
101,0,789,161,2436,249.4464
101,1,885,282,1621,165.9904
101,2,1003,480,2772,283.8528
101,3,711,405,2002,205.00480000000002
101,4,184,557,3506,359.0144
101,5,436,150,2581,264.2944
102,0,995,480,3810,390.144
102,1,183,561,4460,456.704
102,2,435,149,2721,278.6304
102,3,345,378,4469,457.6256
102,4,711,402,2078,212.7872
103,0,790,173,1836,188.0064
103,1,496,305,2751,281.7024
103,2,993,482,4170,427.00800000000004
103,3,180,564,4787,490.1888
103,4,342,383,4472,457.93280000000004
103,5,711,396,1824,186.7776
104,0,793,156,2426,248.4224
104,1,999,481,3586,367.20640000000003
104,2,752,272,3935,402.944
104,3,705,393,2428,248.62720000000002
104,4,183,559,3693,378.1632
104,5,343,384,4247,434.8928
104,6,437,147,2512,257.22880000000004
105,0,796,154,2477,253.6448
105,1,1002,480,3640,372.736
105,2,752,276,4648,475.95520000000005
105,3,182,562,3981,407.6544
105,4,439,150,2279,233.36960000000002
105,5,714,392,4001,409.7024
106,0,999,478,3111,318.5664
106,1,182,562,4013,410.93120000000005
106,2,708,392,3183,325.9392
106,3,831,508,2897,296.6528
106,4,798,152,1931,197.73440000000002
107,0,996,479,3089,316.3136
107,1,183,558,3768,385.8432
107,2,501,303,2328,238.3872
107,3,706,391,3044,311.7056
107,4,797,154,1903,194.8672
108,0,683,211,3884,397.7216
108,1,996,480,3503,358.7072
108,2,183,559,3670,375.808
108,3,438,148,1882,192.7168
109,0,950,80,931,95.3344
109,1,997,481,3430,351.232
109,2,347,394,5738,587.5712
109,3,184,561,3226,330.3424
109,4,444,151,1463,149.8112
109,5,621,494,4441,454.7584
110,0,998,480,3601,368.74240000000003
110,1,184,562,3581,366.69440000000003
110,2,443,149,1627,166.6048
110,3,621,502,3713,380.2112
111,0,997,481,3609,369.5616
111,1,182,563,2955,302.59200000000004
111,2,342,391,1198,122.6752
111,3,271,328,3585,367.10400000000004
111,4,437,148,2022,207.05280000000002
111,5,630,501,3671,375.91040000000004
112,0,1004,478,3312,339.1488
112,1,794,151,2450,250.88000000000002
112,2,348,380,2905,297.47200000000004
112,3,438,148,1970,201.728
112,4,182,566,3083,315.6992
113,0,1002,478,2747,281.2928
113,1,789,151,2110,216.06400000000002
113,2,352,377,2831,289.8944
113,3,712,407,3848,394.03520000000003
113,4,433,149,1540,157.696
113,5,184,571,4126,422.5024
114,0,796,154,2754,282.00960000000003
114,1,811,247,2844,291.2256
114,2,458,380,15331,1569.8944000000001
114,3,997,480,2371,242.7904
114,4,683,215,2868,293.6832
114,5,184,567,3905,399.872
114,6,348,382,2437,249.5488
114,7,712,414,3996,409.1904
114,8,430,148,1501,153.7024
115,0,795,154,2547,260.81280000000004
115,1,786,255,3676,376.42240000000004
115,2,1002,481,2287,234.18880000000001
115,3,184,567,4598,470.83520000000004
115,4,353,382,3320,339.968
115,5,431,150,1662,170.18880000000001
116,0,1004,475,2333,238.8992
116,1,186,561,4424,453.0176
116,2,515,303,3279,335.7696
116,3,794,154,2657,272.0768
116,4,356,384,3783,387.3792
117,0,759,267,2352,240.84480000000002
117,1,1002,477,2752,281.8048
117,2,188,559,4765,487.93600000000004
117,3,786,154,2423,248.11520000000002
117,4,509,301,2606,266.8544
117,5,433,149,1892,193.7408
118,0,756,268,2447,250.5728
118,1,1001,474,3057,313.0368
118,2,185,564,4843,495.9232
118,3,509,298,2210,226.304
118,4,794,155,2872,294.0928
118,5,436,151,1566,160.35840000000002
119,0,1002,474,3738,382.7712
119,1,186,563,4861,497.76640000000003
119,2,350,390,4214,431.5136
119,3,506,299,1929,197.52960000000002
120,0,625,477,3792,388.30080000000004
120,1,463,384,18519,1896.3456
120,2,1002,478,3999,409.49760000000003
120,3,742,272,2833,290.0992
120,4,350,383,3180,325.632
120,5,263,338,3837,392.90880000000004
121,0,793,173,2638,270.13120000000004
121,1,999,481,3911,400.4864
121,2,738,273,2511,257.1264
121,3,352,384,3772,386.25280000000004
121,4,621,476,4053,415.0272
122,0,793,179,1968,201.5232
122,1,993,483,4013,410.93120000000005
122,2,428,157,1821,186.4704
122,3,623,477,3763,385.3312
122,4,702,387,2769,283.54560000000004
122,5,785,160,3108,318.2592
123,0,799,166,3354,343.44960000000003
123,1,1003,489,5696,583.2704
123,2,748,469,4863,497.9712
124,0,801,157,3075,314.88
126,0,429,148,2803,287.0272
127,0,796,147,3015,308.736
127,1,429,147,2897,296.6528
127,2,620,484,3122,319.69280000000003
128,0,994,479,3127,320.20480000000003
128,1,798,138,2484,254.3616
128,2,708,391,2798,286.5152
128,3,430,149,2464,252.3136
129,0,737,265,1575,161.28
129,1,714,384,3337,341.7088
129,2,428,153,2151,220.2624
129,3,632,495,4811,492.6464
