Global_Frame_ID,Object_ID,Centroid_X,Centroid_Y,Size_Pixels,Size_um2
18,4,1645,836,2015,211.52664
18,5,1841,1127,1906,200.084256
18,6,1616,1056,1755,184.23288
18,7,1781,1249,1532,160.823232
18,8,1477,1130,1060,111.27456
18,9,1503,1359,1417,148.750992
18,10,1720,1397,1617,169.746192
19,1,1476,514,1426,149.695776
19,2,1325,617,983,103.191408
19,3,1178,605,1238,129.960288
19,4,1634,830,2112,221.709312
19,5,1835,1169,1873,196.620048
19,6,1613,1053,1752,183.917952
19,7,1775,1254,1175,123.3468
19,8,1479,1121,1123,117.888048
19,9,1497,1324,1570,164.81232
19,10,1740,1370,1519,159.458544
20,1,1475,532,1472,154.524672
20,2,1305,607,1234,129.540384
20,3,1180,602,1389,145.811664
20,4,1616,822,2033,213.416208
20,5,1834,1198,1857,194.940432
20,6,1614,1053,1724,180.978624
20,7,1770,1256,1120,117.57312
20,8,1475,1129,1171,122.926896
20,9,1496,1310,1497,157.149072
20,10,1752,1353,1572,165.022272
21,1,1478,544,1485,155.88936
21,2,1310,607,1326,139.198176
21,3,1151,623,1169,122.716944
21,4,1620,824,2038,213.941088
21,5,1834,1182,1729,181.503504
21,6,1615,1053,1682,176.569632
21,7,1776,1238,1151,120.827376
21,8,1479,1107,1494,156.834144
21,9,1493,1313,1448,152.005248
21,10,1743,1365,1545,162.18792
22,1,1480,533,1507,158.198832
22,2,1320,607,1488,156.204288
22,3,1152,620,1186,124.501536
22,4,1629,824,2084,218.769984
22,5,1834,1191,1880,197.35488
22,6,1618,1052,1805,189.48168
22,7,1781,1229,1212,127.230912
22,8,1494,1100,1624,170.481024
22,9,1504,1247,1544,162.082944
22,10,1739,1366,1614,169.431264
23,1,1479,538,1574,165.232224
23,2,1289,612,1578,165.652128
23,3,1167,612,1096,115.053696
23,4,1609,814,2015,211.52664
23,5,1839,1244,1852,194.415552
23,6,1615,1050,1909,200.399184
23,7,1771,1238,1024,107.495424
23,8,1488,1108,1551,162.817776
23,9,1504,1247,1453,152.530128
23,10,1759,1324,1504,157.883904
24,1,1496,541,1544,162.082944
24,2,1291,611,1757,184.442832
24,3,1138,627,1160,121.77216
24,4,1604,807,1951,204.808176
24,5,1841,1243,1806,189.586656
24,6,1619,1050,1880,197.35488
24,7,1761,1234,991,104.031216
24,8,1493,1100,1473,154.629648
24,9,1507,1216,1355,142.24248
24,10,1767,1307,1461,153.369936
25,1,1494,537,1383,145.181808
25,2,1305,609,1755,184.23288
25,3,1133,630,1137,119.357712
25,4,1622,811,1833,192.421008
25,5,1833,1227,1852,194.415552
25,6,1620,1049,1864,195.675264
25,7,1766,1212,1028,107.915328
25,8,1503,1069,1691,177.514416
25,9,1516,1177,1245,130.69512
25,10,1745,1335,1605,168.48648
26,1,1487,531,1339,140.562864
26,2,1271,616,1913,200.819088
26,3,1138,625,1127,118.307952
26,4,1620,812,1890,198.40464
26,5,1826,1254,1731,181.713456
26,6,1625,1050,2370,248.79312
26,7,1775,1209,1209,126.915984
26,8,1498,1079,1540,161.66304
26,9,1513,1185,1466,153.894816
26,10,1741,1337,1491,156.519216
27,1,1500,538,1257,131.954832
27,2,1245,627,1998,209.742048
27,3,1134,626,1075,112.8492
27,4,1598,813,1833,192.421008
27,5,1829,1292,1634,171.530784
27,6,1620,1044,1910,200.50416
27,7,1775,1218,1109,116.418384
27,8,1494,1087,1122,117.783072
27,9,1528,1144,1031,108.230256
27,10,1739,1286,1717,180.243792
28,1,1509,534,1142,119.882592
28,2,1250,622,1909,200.399184
28,3,1115,641,924,96.997824
28,4,1600,809,2041,214.256016
28,5,1826,1286,1620,170.06112
28,6,1620,1044,1844,193.575744
28,7,1759,1204,1437,150.850512
28,8,1502,1049,1874,196.725024
28,9,1526,1135,1243,130.485168
28,10,1738,1288,2007,210.686832
29,1,1498,528,1169,122.716944
29,2,1230,640,1981,207.957456
29,3,1115,637,914,95.948064
29,4,1609,806,2124,222.969024
29,5,1824,1289,1641,172.265616
29,6,1621,1046,1714,179.928864
29,7,1764,1201,1710,179.50896
29,8,1504,1035,1404,147.386304
29,9,1524,1138,1148,120.512448
29,10,1737,1294,1969,206.697744
30,1,1502,530,1370,143.81712
30,2,1209,663,1901,199.559376
30,3,1125,630,1006,105.605856
30,4,1598,819,2139,224.543664
30,5,1809,1331,1632,171.320832
30,6,1622,1045,1723,180.873648
30,7,1769,1210,1481,155.469456
30,8,1488,1042,1714,179.928864
30,9,1553,1119,1352,141.927552
30,10,1730,1260,1831,192.211056
31,1,1536,539,1050,110.2248
31,2,1214,655,1905,199.97928
31,3,1108,638,1049,110.119824
31,4,1586,828,2075,217.8252
31,5,1805,1338,1584,166.281984
31,6,1619,1039,1818,190.846368
31,7,1741,1199,1628,170.900928
31,8,1512,1027,1299,136.363824
31,9,1547,1117,1346,141.297696
31,10,1730,1250,1626,170.690976
32,1,1516,529,999,104.871024
32,2,1216,646,2005,210.47688
32,3,1102,643,1091,114.528816
32,4,1594,810,2115,222.02424
32,5,1811,1329,1622,170.271072
32,6,1625,1039,1755,184.23288
32,7,1723,1182,1708,179.299008
32,8,1502,1031,1290,135.41904
32,9,1555,1117,1218,127.860768
32,10,1738,1255,1678,176.149728
33,1,1507,529,1498,157.254048
33,2,1202,697,1939,203.548464
33,3,1108,632,927,97.312752
33,4,1609,788,2232,234.306432
33,5,1793,1341,1707,179.194032
33,6,1625,1038,1902,199.664352
33,7,1730,1192,1596,167.541696
33,8,1491,1034,1181,123.976656
33,9,1570,1126,1451,152.320176
33,10,1738,1255,1486,155.994336
34,1,1528,527,1323,138.883248
34,2,1196,698,2126,223.178976
34,3,1103,632,1158,121.562208
34,4,1599,807,2172,228.007872
34,5,1774,1365,1859,195.150384
34,6,1623,1037,2141,224.753616
34,7,1727,1186,1704,178.879104
34,8,1512,1017,1162,121.982112
34,9,1570,1113,1160,121.77216
34,10,1728,1245,1137,119.357712
35,1,1536,524,1261,132.374736
35,2,1189,680,2106,221.079456
35,3,1091,643,1317,138.253392
35,4,1593,829,2209,231.891984
35,5,1778,1360,1913,200.819088
35,6,1627,1036,1935,203.12856
35,7,1706,1154,1557,163.447632
35,8,1519,1028,1629,171.005904
35,9,1576,1124,1168,122.611968
35,10,1737,1244,964,101.196864
36,1,1519,520,1216,127.650816
36,2,1203,707,1742,182.868192
36,3,1096,640,1394,146.336544
36,4,1596,813,2090,219.39984
36,5,1777,1363,1896,199.034496
36,6,1632,1036,1858,195.045408
36,7,1704,1151,1523,159.878448
36,8,1520,1028,1474,154.734624
36,9,1577,1116,1377,144.551952
36,10,1741,1241,1089,114.318864
37,1,1527,521,1100,115.4736
37,2,1212,723,1903,199.769328
37,3,1102,624,758,79.571808
37,4,1602,797,2065,216.77544
37,5,1760,1396,1512,158.723712
37,6,1636,1048,1772,186.017472
37,7,1706,1159,1732,181.818432
37,8,1536,997,1518,159.353568
37,9,1579,1109,1295,135.94392
37,10,1740,1245,993,104.241168
38,1,1547,518,1315,138.04344
38,2,1193,699,1983,208.167408
38,3,1088,636,1472,154.524672
38,4,1605,830,2232,234.306432
38,5,1758,1397,1564,164.182464
38,6,1627,1049,1800,188.9568
38,7,1713,1158,1641,172.265616
38,8,1530,1012,1083,113.689008
38,9,1553,1135,1684,176.779584
38,10,1735,1241,1612,169.221312
39,1,1548,519,1306,137.098656
39,2,1192,704,1913,200.819088
39,3,1087,645,1754,184.127904
39,4,1608,840,2182,229.057632
39,5,1759,1393,1610,169.01136
39,6,1625,1049,1898,199.244448
39,7,1700,1136,1340,140.66784
39,8,1532,1015,993,104.241168
39,9,1555,1143,1740,182.65824
39,10,1736,1234,1946,204.283296
40,1,1543,520,1222,128.280672
40,2,1217,729,1583,166.177008
40,3,1096,637,1410,148.01616
40,4,1610,828,2027,212.786352
40,5,1742,1412,1145,120.19752
40,6,1624,1050,1866,195.88521599999999
40,7,1693,1125,1826,191.686176
40,8,1542,1001,1403,147.281328
40,9,1561,1141,1738,182.448288
40,10,1731,1231,1747,183.393072
41,1,1553,518,1251,131.324976
41,2,1216,729,1714,179.928864
41,3,1090,619,888,93.218688
41,4,1607,830,2058,216.040608
41,5,1744,1418,1153,121.037328
41,6,1624,1050,2002,210.161952
41,7,1708,1150,1681,176.464656
41,8,1533,1002,1305,136.99368
41,9,1517,1135,1519,159.458544
41,10,1737,1241,1994,209.322144
42,1,1568,512,1510,158.51376
42,2,1209,728,1699,178.354224
42,3,1090,642,1275,133.8444
42,4,1611,856,2108,221.289408
42,5,1753,1413,1451,152.320176
42,6,1619,1051,2071,217.405296
42,7,1710,1154,1641,172.265616
42,8,1539,990,1285,134.89416
42,9,1494,1129,1645,172.68552
42,10,1744,1249,1870,196.30512
43,1,1561,512,1209,126.915984
43,2,1239,746,1254,131.639904
43,3,1090,642,1284,134.789184
43,4,1612,855,2159,226.643184
43,5,1726,1428,1494,156.834144
43,6,1620,1055,1941,203.758416
43,7,1694,1115,1563,164.077488
43,8,1551,988,1172,123.03187199999999
43,9,1500,1130,1675,175.8348
43,10,1739,1244,2033,213.416208
44,1,1558,513,1301,136.573776
44,2,1241,749,1281,134.474256
44,3,1094,639,1765,185.28264
44,4,1612,839,2061,216.355536
44,5,1712,1435,1492,156.624192
44,6,1618,1053,1927,202.288752
44,7,1694,1108,1547,162.397872
44,8,1547,983,1139,119.567664
44,9,1452,1129,1776,186.437376
44,10,1738,1246,2053,215.515728
45,1,1578,511,1323,138.883248
45,2,1232,743,1713,179.823888
45,3,1081,650,2101,220.554576
45,4,1614,854,2153,226.013328
45,5,1727,1434,1597,167.646672
45,6,1619,1052,1837,192.840912
45,7,1707,1136,1628,170.900928
45,8,1550,973,979,102.771504
45,9,1432,1124,1499,157.359024
45,10,1766,1255,1781,186.962256
46,1,1580,514,1293,135.733968
46,2,1254,755,1316,138.148416
46,3,1076,652,2038,213.941088
46,4,1613,864,1895,198.92952
46,5,1729,1435,1746,183.288096
46,6,1614,1064,2140,224.64864
46,7,1706,1137,1641,172.265616
46,8,1555,955,1127,118.307952
46,9,1440,1123,1350,141.7176
46,10,1765,1252,1558,163.552608
47,1,1570,515,1288,135.209088
47,2,1255,711,1861,195.360336
47,3,1080,647,1692,177.619392
47,4,1613,850,1941,203.758416
47,5,1688,1441,1598,167.751648
47,6,1612,1067,1975,207.3276
47,7,1686,1106,1466,153.894816
47,8,1552,959,1109,116.418384
47,9,1394,1127,1459,153.159984
47,10,1761,1250,1759,184.652784
48,1,1575,515,1263,132.584688
48,2,1252,714,1873,196.620048
48,3,1079,646,2105,220.97448
48,4,1612,862,2051,215.305776
48,5,1693,1444,1442,151.375392
48,6,1606,1064,1768,185.597568
48,7,1685,1104,1528,160.403328
48,8,1543,954,915,96.05304
48,9,1394,1125,1453,152.530128
48,10,1764,1254,1559,163.65758399999999
49,1,1588,514,1242,130.380192
49,2,1252,717,1952,204.913152
49,3,1072,654,1914,200.924064
49,4,1612,878,1933,202.918608
49,5,1699,1443,1780,186.85728
49,6,1607,1062,1969,206.697744
49,7,1703,1126,1501,157.568976
49,8,1536,933,1210,127.02096
49,9,1399,1124,1406,147.596256
49,10,1784,1235,1646,172.790496
50,1,1583,516,1073,112.639248
50,2,1267,664,2190,229.89744
50,3,1071,653,1970,206.80272
50,4,1611,874,1923,201.86884799999999
50,5,1653,1438,1607,168.696432
50,6,1606,1061,1861,195.360336
50,7,1692,1118,1512,158.723712
50,8,1541,936,1394,146.336544
50,9,1393,1126,1369,143.712144
50,10,1790,1240,1614,169.431264
51,1,1578,516,1189,124.816464
51,2,1267,669,1719,180.453744
51,3,1072,650,1923,201.86884799999999
51,4,1610,866,1984,208.272384
51,5,1651,1441,1635,171.63576
51,6,1605,1061,1974,207.222624
51,7,1675,1100,1578,165.652128
51,8,1545,944,1110,116.52336
51,9,1387,1126,1350,141.7176
51,10,1786,1257,1689,177.304464
52,1,1585,512,1159,121.667184
52,2,1274,654,1790,187.90704
52,3,1065,660,2145,225.17352
52,4,1615,883,1983,208.167408
52,5,1664,1453,1706,179.089056
52,6,1600,1058,1973,207.117648
52,7,1673,1098,1869,196.200144
52,8,1529,915,1314,137.938464
52,9,1396,1115,1217,127.755792
52,10,1790,1252,1678,176.149728
53,1,1586,513,1087,114.108912
53,2,1302,622,1737,182.343312
53,3,1063,661,2243,235.461168
53,4,1612,889,1977,207.537552
53,5,1655,1434,1625,170.586
53,6,1599,1055,1971,206.907696
53,7,1693,1116,1545,162.18792
53,8,1521,915,1379,144.761904
53,9,1413,1136,1410,148.01616
53,10,1782,1205,1823,191.371248
54,1,1582,514,1025,107.6004
54,2,1297,626,1638,171.950688
54,3,1064,658,1944,204.073344
54,4,1608,874,1879,197.249904
54,5,1644,1403,1707,179.194032
54,6,1602,1059,1955,205.22808
54,7,1681,1110,1719,180.453744
54,8,1518,915,1293,135.733968
54,9,1414,1134,1166,122.402016
54,10,1781,1201,1751,183.812976
55,1,1582,515,1046,109.804896
55,2,1318,603,2054,215.620704
55,3,1060,661,2219,232.941744
55,4,1610,882,1926,202.183776
55,5,1644,1419,1551,162.817776
55,6,1586,1051,1741,182.763216
55,7,1665,1095,1957,205.438032
55,8,1511,871,1655,173.73528
55,9,1408,1125,1734,182.028384
55,10,1784,1219,1798,188.746848
56,1,1586,512,1118,117.363168
56,2,1350,586,2025,212.5764
56,3,1057,666,2376,249.422976
56,4,1608,908,1631,171.215856
56,5,1645,1422,1487,156.099312
56,6,1582,1049,1805,189.48168
56,7,1663,1095,1892,198.614592
56,8,1513,868,1635,171.63576
56,9,1420,1134,1655,173.73528
56,10,1786,1205,1736,182.238336
57,1,1583,514,983,103.191408
57,2,1331,596,2090,219.39984
57,3,1059,664,2099,220.344624
57,4,1602,917,1636,171.740736
57,5,1660,1371,1775,186.3324
57,6,1582,1048,1952,204.913152
57,7,1683,1110,1693,177.724368
57,8,1519,880,1514,158.933664
57,9,1408,1122,1736,182.238336
57,10,1770,1163,1709,179.403984
58,1,1580,516,993,104.241168
58,2,1355,585,2050,215.2008
58,3,1055,664,2234,234.516384
58,4,1607,900,1708,179.299008
58,5,1666,1362,1778,186.647328
58,6,1583,1050,1781,186.962256
58,7,1672,1101,1935,203.12856
58,8,1502,847,1581,165.967056
58,9,1445,1147,1745,183.18312
58,10,1769,1165,1664,174.680064
59,1,1584,515,1058,111.064608
59,2,1373,578,2098,220.239648
59,3,1052,669,2390,250.89264
59,4,1606,924,1348,141.507648
59,5,1665,1374,1598,167.751648
59,6,1579,1048,1517,159.248592
59,7,1654,1082,1839,193.050864
59,8,1484,839,1562,163.972512
59,9,1466,1153,1472,154.524672
59,10,1774,1173,1616,169.641216
60,1,1591,515,1096,115.053696
60,2,1363,578,2033,213.416208
60,3,1053,674,2496,262.020096
60,4,1610,926,1795,188.43192
60,5,1677,1352,1658,174.050208
60,6,1574,1051,1821,191.161296
60,7,1653,1079,1687,177.094512
60,8,1497,857,1662,174.470112
60,9,1465,1147,1363,143.082288
60,10,1762,1147,1533,160.928208
61,1,1589,516,1050,110.2248
61,2,1410,591,1883,197.669808
61,3,1053,674,2467,258.975792
61,4,1610,921,1946,204.283296
61,5,1703,1327,1610,169.01136
61,6,1572,1050,1868,196.095168
61,7,1671,1094,1524,159.983424
61,8,1475,844,1684,176.779584
61,9,1486,1161,1247,130.905072
61,10,1737,1116,1657,173.945232
62,1,1588,516,1044,109.594944
62,2,1409,592,1370,143.81712
62,3,1056,673,2276,238.925376
62,4,1607,909,1761,184.862736
62,5,1704,1331,1739,182.553264
62,6,1575,1051,1732,181.818432
62,7,1647,1080,1559,163.65758399999999
62,8,1444,820,1735,182.13336
62,9,1487,1152,1230,129.12048
62,10,1741,1119,1762,184.967712
63,1,1591,512,1071,112.429296
63,2,1412,593,1264,132.689664
63,3,1055,673,2293,240.709968
63,4,1615,919,2051,215.305776
63,5,1706,1323,1784,187.277184
63,6,1572,1043,1658,174.050208
63,7,1634,1069,1824,191.476224
63,8,1452,847,1653,173.525328
63,9,1486,1149,1312,137.728512
63,10,1744,1122,1741,182.763216
64,1,1592,514,1082,113.584032
64,2,1417,612,1297,136.153872
64,3,1053,676,2187,229.582512
64,4,1621,929,1905,199.97928
64,5,1749,1296,1682,176.569632
64,6,1572,1040,1697,178.144272
64,7,1648,1074,1364,143.187264
64,8,1441,843,1561,163.867536
64,9,1504,1162,1132,118.832832
64,10,1727,1105,1744,183.078144
65,1,1591,517,990,103.92623999999999
65,2,1423,612,1324,138.988224
65,3,1055,675,2156,226.328256
65,4,1620,919,1970,206.80272
65,5,1750,1293,1779,186.752304
65,6,1574,1045,1958,205.543008
65,7,1653,1076,1481,155.469456
65,8,1417,821,1343,140.982768
65,9,1502,1154,1193,125.236368
65,10,1702,1097,918,96.367968
66,1,1592,518,962,100.986912
66,2,1406,621,1346,141.297696
66,3,1060,672,2046,214.780896
66,4,1619,921,2111,221.604336
66,5,1750,1289,1808,189.796608
66,6,1573,1048,1888,198.194688
66,7,1616,1068,1545,162.18792
66,8,1419,825,1482,155.574432
66,9,1501,1150,1294,135.838944
66,10,1711,1097,1324,138.988224
67,1,1595,516,971,101.931696
67,2,1389,628,1485,155.88936
67,3,1059,672,1979,207.747504
67,4,1623,935,2148,225.488448
67,5,1809,1275,1750,183.708
67,6,1564,1041,1904,199.874304
67,7,1610,1063,1670,175.30992
67,8,1421,828,1412,148.226112
67,9,1522,1166,1153,121.037328
67,10,1712,1091,1090,114.42384
68,1,1594,519,915,96.05304
68,2,1402,629,1500,157.464
68,3,1059,674,2067,216.985392
68,4,1622,932,1987,208.587312
68,5,1814,1272,1910,200.50416
68,6,1565,1038,1881,197.459856
68,7,1633,1054,1508,158.303808
68,8,1384,810,1239,130.065264
68,9,1514,1157,1234,129.540384
68,10,1712,1082,1591,167.016816
69,1,1598,521,928,97.417728
69,2,1361,638,1900,199.4544
69,3,1059,670,2204,231.367104
69,4,1624,919,2125,223.074
69,5,1803,1272,1651,173.315376
69,6,1565,1039,1811,190.111536
69,7,1620,1062,1562,163.972512
69,8,1379,801,1236,129.750336
69,9,1516,1154,1340,140.66784
69,10,1722,1076,1761,184.862736
70,1,1597,516,976,102.456576
70,2,1347,642,1819,190.951344
70,3,1067,668,1723,180.873648
70,4,1625,938,2209,231.891984
70,5,1853,1263,1784,187.277184
70,6,1556,1044,1820,191.05632
70,7,1604,1065,1732,181.818432
70,8,1400,800,1150,120.7224
70,9,1533,1166,1301,136.573776
70,10,1725,1079,1482,155.574432
71,1,1600,521,1008,105.815808
71,2,1354,639,1794,188.326944
71,3,1069,669,1745,183.18312
71,4,1626,958,2234,234.516384
71,5,1844,1258,1633,171.425808
71,6,1558,1042,2003,210.266928
71,7,1613,1057,1788,187.697088
71,8,1363,806,1316,138.148416
71,9,1514,1158,1487,156.099312
71,10,1728,1083,1551,162.817776
72,1,1601,525,1043,109.489968
72,2,1310,665,1889,198.299664
72,3,1061,672,2155,226.22328
72,4,1620,950,2253,236.510928
72,5,1821,1247,1599,167.856624
72,6,1564,1036,2162,226.958112
72,7,1632,1049,1577,165.547152
72,8,1349,808,1431,150.220656
72,9,1520,1157,1490,156.41424
72,10,1730,1088,1793,188.221968
73,1,1600,523,949,99.622224
73,2,1309,671,1965,206.27784
73,3,1075,667,1096,115.053696
73,4,1622,946,2210,231.99696
73,5,1857,1272,1667,174.994992
73,6,1557,1040,1967,206.487792
73,7,1601,1063,1714,179.928864
73,8,1355,808,1490,156.41424
73,9,1532,1155,1437,150.850512
73,10,1733,1083,1792,188.116992
74,1,1590,516,980,102.87648
74,2,1315,668,1978,207.642528
74,3,1052,671,1797,188.641872
74,4,1639,962,2209,231.891984
74,5,1854,1271,1681,176.464656
74,6,1555,1045,1968,206.592768
74,7,1596,1066,1669,175.204944
74,8,1348,809,1629,171.005904
74,9,1518,1156,1322,138.778272
74,10,1726,1089,1762,184.967712
75,1,1595,520,1139,119.567664
75,2,1269,677,1826,191.686176
75,3,1056,674,2151,225.803376
75,4,1641,966,2051,215.305776
75,5,1840,1259,1725,181.0836
75,6,1561,1040,1999,209.847024
75,7,1610,1056,1903,199.769328
75,8,1312,817,1353,142.032528
75,9,1521,1153,1489,156.309264
75,10,1742,1093,1896,199.034496
76,1,1598,522,1285,134.89416
76,2,1269,678,1844,193.575744
76,3,1057,667,2221,233.151696
76,4,1632,956,2165,227.27304
76,5,1835,1323,1671,175.414896
76,6,1564,1037,2216,232.626816
76,7,1603,1063,1661,174.365136
76,8,1319,821,1411,148.121136
76,9,1550,1119,1889,198.299664
76,10,1787,1112,1781,186.962256
77,1,1586,514,1087,114.108912
77,2,1256,681,1857,194.940432
77,3,1056,665,2288,240.185088
77,4,1637,951,2086,218.979936
77,5,1836,1321,1597,167.646672
77,6,1559,1034,2496,262.020096
77,7,1593,1071,1583,166.177008
77,8,1334,821,1444,151.585344
77,9,1535,1141,1671,175.414896
77,10,1790,1114,1813,190.321488
78,1,1576,508,1210,127.02096
78,2,1223,688,1807,189.691632
78,3,1055,668,1918,201.343968
78,4,1659,961,2103,220.764528
78,5,1835,1304,1648,173.000448
78,6,1563,1032,2413,253.307088
78,7,1606,1069,1718,180.348768
78,8,1305,828,1567,164.497392
78,9,1538,1128,1702,178.669152
78,10,1778,1106,1788,187.697088
79,1,1586,514,1658,174.050208
79,2,1227,686,1863,195.570288
79,3,1057,663,2126,223.178976
